,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_gas,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
928,0.9333333333333333,0.01110378595397003,0.8543689320388381,0.35135135135135137,0.1206281227694504,good,1.0,gas,0.5782845093843125,0.0,automatic,fwd,sedan,vt,0.9185718673160086,0.5188366613173759,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,0.9333333333333333,0.132586167304943,0.9417475728155367,0.05405405405405406,0.10956459671663098,good,0.3333333333333333,diesel,0.2928236937819822,0.0,automatic,4wd,sedan,vt,0.9181541061723731,0.5189407990285835,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
932,0.9333333333333333,0.03332617278646509,0.8640776699029153,0.2702702702702703,0.3222698072805139,good,0.6666666666666666,gas,0.47142706122017486,0.0,automatic,rwd,van,vt,0.9194302806248484,0.5167470064015207,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,0.9333333333333333,0.18143838102504461,0.9902912621359228,0.8918918918918919,0.6506067094932191,excellent,1.0,gas,0.029140083257380735,1.0,automatic,4wd,wagon,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
936,0.9333333333333333,0.0925784635441744,0.9417475728155367,0.7297297297297298,0.6730906495360457,excellent,0.3333333333333333,gas,0.264997899994,0.0,automatic,4wd,SUV,vt,0.9039836100285565,0.5297955870829341,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
937,0.9333333333333333,0.17773464988629545,0.9611650485436911,0.945945945945946,0.8604568165596003,excellent,0.3333333333333333,gas,0.14914042611550316,0.0,automatic,4wd,truck,vt,0.9175694313297966,0.5187055481749521,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
938,0.9333333333333333,0.051807791168823475,0.8834951456310698,0.2702702702702703,0.32762312633832974,excellent,0.3333333333333333,gas,0.3520067200192,0.0,automatic,4wd,SUV,vt,0.909088307838458,0.5293702535395687,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
939,0.9333333333333333,0.15921599419254956,0.9708737864077683,0.8918918918918919,0.6548893647394718,excellent,1.0,gas,0.06571161631890376,1.0,automatic,4wd,wagon,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940,0.9333333333333333,0.17403091874754628,0.9805825242718456,0.8918918918918919,0.6548893647394718,excellent,1.0,gas,0.03714010611458889,1.0,automatic,4wd,wagon,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
941,0.9333333333333333,0.11477122052755946,0.9611650485436911,0.8918918918918919,0.5703069236259815,excellent,1.0,gas,0.08649738999254283,1.0,automatic,4wd,sedan,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
942,0.9333333333333333,0.16858643397358497,0.9417475728155367,0.16216216216216217,0.7987152034261242,good,0.0,gas,0.2136691819119483,0.0,automatic,4wd,truck,vt,0.9153718932591663,0.5235109389451265,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,0.9333333333333333,0.14440106963755286,0.9708737864077683,0.8918918918918919,0.6548893647394718,excellent,1.0,gas,0.06171160489029968,1.0,automatic,4wd,wagon,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
945,0.9333333333333333,0.12588241394380698,0.9805825242718456,0.8918918918918919,0.2705210563882941,excellent,1.0,gas,0.10571173060494458,1.0,automatic,4wd,SUV,vt,0.9019892297743517,0.5231320282368777,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
957,0.9333333333333333,0.07036348417395685,0.9126213592233015,0.08108108108108109,0.05389007851534618,excellent,0.6666666666666666,gas,0.25714073468781334,0.0,automatic,other,sedan,vt,0.9184659963412516,0.518687982777881,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,0.9333333333333333,0.0399928888362136,0.8834951456310698,0.2972972972972973,0.11027837259100642,excellent,0.3333333333333333,gas,0.2685693387695393,0.0,automatic,4wd,SUV,vt,0.9225940105642063,0.5193077903602481,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
960,0.9333333333333333,0.032585426558715255,0.8252427184466029,0.16216216216216217,0.807994289793005,good,0.0,gas,0.23428352652436146,0.0,automatic,4wd,truck,vt,0.9186519858915003,0.5194991277212015,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,0.9333333333333333,0.01110378595397003,0.766990291262136,0.7297297297297298,0.6691648822269808,good,0.3333333333333333,gas,0.2806408018308624,0.0,automatic,4wd,SUV,vt,0.9086600549766034,0.5229695483139697,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
963,0.9333333333333333,0.020696449603330395,0.8834951456310698,1.0,0.7544610992148465,excellent,0.3333333333333333,gas,0.2685693387695393,0.0,automatic,4wd,sedan,vt,0.9114413140972448,0.5225078293052428,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
964,0.9333333333333333,0.022177942058830065,0.8640776699029153,0.8918918918918919,0.5795860099928622,excellent,1.0,gas,0.2685693387695393,0.0,manual,4wd,wagon,vt,0.9111847438971581,0.5237392891070511,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,0.9333333333333333,0.01110378595397003,0.7572815533980588,0.10810810810810811,0.2073518915060671,good,0.3333333333333333,gas,0.33208380595373127,0.0,automatic,fwd,wagon,vt,0.9120040517108177,0.5195141837758339,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
966,0.9333333333333333,0.03699286661382677,0.9029126213592242,0.8918918918918919,0.46002855103497503,good,1.0,gas,0.4643527552935865,0.0,automatic,other,other,vt,0.906825911873382,0.5195869547065572,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
967,0.9333333333333333,0.08143764027881688,0.9320388349514594,0.972972972972973,0.5485367594575303,excellent,1.0,diesel,0.125711787747965,0.0,automatic,fwd,wagon,vt,0.9085332005654081,0.5285421705347867,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968,0.9333333333333333,0.14810480077630203,0.9223300970873787,0.13513513513513514,0.3579586009992862,excellent,0.0,gas,0.34571241632118943,0.0,automatic,4wd,pickup,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969,0.9333333333333333,0.1110674893888103,0.9029126213592242,0.16216216216216217,0.875089221984297,excellent,0.0,gas,0.4028554367298192,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
972,0.9333333333333333,0.25180927266127895,0.9514563106796139,0.2972972972972973,0.9935760171306209,excellent,0.0,gas,0.23142637550393,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
973,0.9333333333333333,0.1110674893888103,0.9320388349514594,0.35135135135135137,0.6837972876516774,excellent,0.3333333333333333,gas,0.31714090611687457,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
974,0.9333333333333333,0.2814391217712724,0.9514563106796139,0.6216216216216217,0.1670235546038544,excellent,0.0,gas,0.1628547510135743,0.0,automatic,4wd,sedan,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
975,0.9333333333333333,0.17773464988629545,0.9805825242718456,0.2702702702702703,0.9122055674518201,excellent,0.3333333333333333,gas,0.03999725713502038,0.0,automatic,rwd,van,vt,0.9085332005654081,0.5285421705347867,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
976,0.9333333333333333,0.29625404632626906,0.9514563106796139,0.6216216216216217,0.1670235546038544,excellent,0.0,gas,0.11714033468667052,0.0,automatic,4wd,sedan,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,0.9333333333333333,0.16291972533129875,0.9417475728155367,0.2972972972972973,0.7965738758029979,excellent,0.0,gas,0.3571410204029154,0.0,automatic,4wd,pickup,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
979,0.9333333333333333,0.08143764027881688,0.9126213592233015,0.08108108108108109,0.0021413276231263384,excellent,0.3333333333333333,gas,0.2028548652996151,0.0,automatic,rwd,coupe,vt,0.9085332005654081,0.5285421705347867,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
980,0.9333333333333333,0.08143764027881688,0.8737864077669926,0.945945945945946,0.8636688079942898,excellent,0.3333333333333333,gas,0.5057128734653528,0.0,automatic,4wd,pickup,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
981,0.9333333333333333,0.03403728916510493,0.9029126213592242,0.16216216216216217,0.24018558172733762,good,1.0,gas,0.35698673424781213,0.0,automatic,fwd,sedan,vt,0.9195943329460934,0.5190549741095458,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
982,0.9333333333333333,0.07107460055259669,0.9514563106796139,0.4864864864864865,0.6470378301213419,good,0.6666666666666666,gas,0.2775093643124694,0.0,other,other,sedan,vt,0.9195943329460934,0.5190549741095458,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
983,0.9333333333333333,0.08885251001859273,0.9223300970873787,0.10810810810810811,0.3386866523911492,good,0.3333333333333333,gas,0.26255789302255145,0.0,automatic,4wd,wagon,vt,0.9195943329460934,0.5190549741095458,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,0.9333333333333333,0.03700027407610427,0.8640776699029153,0.8918918918918919,0.5728051391862955,good,0.6666666666666666,gas,0.44861271032202943,0.0,other,other,wagon,vt,0.9195943329460934,0.5190549741095458,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
985,0.9333333333333333,0.06959310809709703,0.9320388349514594,0.16216216216216217,0.3472519628836545,good,1.0,gas,0.34181240517830047,0.0,automatic,4wd,wagon,vt,0.9195943329460934,0.5190549741095458,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
986,0.9333333333333333,0.05181519863110098,0.9126213592233015,0.7297297297297298,0.729478943611706,good,1.0,gas,0.3558981597090277,0.0,automatic,4wd,wagon,vt,0.9195943329460934,0.5190549741095458,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987,0.9333333333333333,0.06663012318609768,0.893203883495147,0.35135135135135137,0.2644539614561028,good,0.6666666666666666,gas,0.33334380955374154,0.0,other,other,wagon,vt,0.9195943329460934,0.5190549741095458,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
988,0.9333333333333333,0.06662271572382018,0.9223300970873787,0.945945945945946,0.7787294789436117,excellent,0.3333333333333333,gas,0.437141248974997,0.0,automatic,fwd,mini-van,vt,0.9085332005654081,0.5285421705347867,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991,0.9333333333333333,0.07403017800131853,0.8252427184466029,0.2702702702702703,0.8840114204139901,excellent,0.0,gas,0.31714090611687457,0.0,automatic,rwd,convertible,vt,0.9085332005654081,0.5285421705347867,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
992,0.9333333333333333,0.05921525344632183,0.9223300970873787,0.2702702702702703,0.3665239114917916,excellent,0.3333333333333333,gas,0.2771407918308338,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
993,0.9333333333333333,0.11847495166630864,0.9126213592233015,0.945945945945946,0.8690221270521057,excellent,0.3333333333333333,gas,0.38571253060723026,0.0,automatic,4wd,truck,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
995,0.9333333333333333,0.10366002711131193,0.9126213592233015,0.05405405405405406,0.6980728051391863,excellent,0.3333333333333333,gas,0.2942836979534227,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
996,0.9333333333333333,0.01847421092008089,0.8640776699029153,0.2702702702702703,0.3761598857958601,excellent,0.3333333333333333,gas,0.7628564653041865,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
997,0.9333333333333333,0.1702901502974096,0.9223300970873787,0.2702702702702703,0.43219129193433264,excellent,0.0,diesel,0.2514264326469504,0.0,automatic,4wd,other,vt,0.9035610799220941,0.5334968671800655,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
999,0.9333333333333333,0.051807791168823475,0.8640776699029153,0.7297297297297298,0.1377587437544611,excellent,0.0,gas,0.47142706122017486,0.0,automatic,4wd,SUV,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,0.9333333333333333,0.051807791168823475,0.8446601941747574,0.8108108108108109,0.012134189864382585,excellent,0.0,gas,0.37410106886019673,0.0,automatic,4wd,pickup,vt,0.9218080854903352,0.5195643706246086,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,0.9333333333333333,0.13328987622130534,0.893203883495147,0.8108108108108109,0.5645967166309779,excellent,0.0,gas,0.23999782856522445,0.0,automatic,4wd,pickup,vt,0.9085332005654081,0.5285421705347867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1002,0.9333333333333333,0.0125852784094697,0.8640776699029153,1.0,0.976802284082798,good,0.6666666666666666,gas,0.32285520815773755,0.0,automatic,4wd,wagon,vt,0.9186519858915003,0.5194991277212015,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
